PlotID,y1,y2,y3,species,date.1,date.2,date.3,time.1,time.2,time.3,Longitude,Latitude,Elev,Aspect,Slope,Forest
135,1,1,0,MYWA,153,169,183,9.33,7.92,8.17,-71.76684,43.95503,770,155.556,10.44295979,Mixture - Predominantly Softwoods
137,0,0,0,MYWA,153,169,183,9.78,7.42,8.55,-71.76697,43.95773,796,36.8699,10.12899017,Mixture - Predominantly Softwoods
139,0,0,0,MYWA,153,167,181,6.1,7.67,5.87,-71.7658,43.93255,563,0,13.30574989,Hardwoods
141,0,0,0,MYWA,153,167,181,6.58,7.33,6.3,-71.76568,43.92985,594,315,10.25306034,Hardwoods
143,0,0,0,MYWA,153,167,181,6.97,7.03,6.75,-71.76555,43.92715,627,315,9.29939461,Hardwoods
145,1,0,0,MYWA,153,167,181,7.45,6.72,7.3,-71.76543,43.92445,669,319.763611,17.34379959,Hardwoods
147,0,1,0,MYWA,153,167,181,7.87,6.37,7.6,-71.7653,43.92175,722,308.65979,8.75985241,Hardwoods
149,0,0,0,MYWA,153,167,181,8.48,5.9,8.03,-71.76517,43.91906,779,341.565094,10.04090977,Hardwoods
151,0,0,0,MYWA,153,167,181,9.1,5.5,8.45,-71.76505,43.91636,855,206.565002,5.48196697,
152,0,0,0,MYWA,153,167,181,6.32,8.35,5.93,-71.77206,43.93329,526,8.130102,5.33070087,Hardwoods
154,0,0,0,MYWA,153,167,181,5.6,8.68,5.55,-71.77219,43.93599,511,26.56505,2.49855089,Mixture - Predominantly Hardwoods
156,0,0,0,MYWA,156,171,185,5.65,9.67,5.5,-71.77232,43.93869,506,71.565048,2.50294399,Mixture - Predominantly Hardwoods
160,0,0,0,MYWA,156,171,185,6.72,7.83,6.38,-71.77257,43.94409,614,257.735199,18.52807045,Mixture - Predominantly Hardwoods
164,0,0,0,MYWA,156,171,185,7.67,7.08,7.17,-71.77282,43.94948,687,185.194397,6.19984102,Mixture - Predominantly Hardwoods
166,0,0,0,MYWA,156,171,185,8.22,6.52,7.65,-71.77294,43.95218,759,150.945404,12.19489002,Mixture - Predominantly Softwoods
168,0,0,1,MYWA,156,171,185,8.78,6.03,8.1,-71.77307,43.95488,831,144.462296,6.1222558,Mixture - Predominantly Softwoods
170,0,1,0,MYWA,156,171,185,9.17,5.5,8.52,-71.77319,43.95758,829,9.462322,8.75346661,Mixture - Predominantly Softwoods
172,0,0,0,MYWA,153,167,181,6.77,8.02,6.4,-71.77194,43.9306,551,348.690094,17.83167076,Hardwoods
174,0,0,0,MYWA,153,167,181,7.25,7.67,6.8,-71.77181,43.9279,586,347.735199,19.47913933,Hardwoods
176,0,1,0,MYWA,153,167,181,7.72,7.17,7.25,-71.77169,43.9252,656,330.524109,12.66193962,Hardwoods
178,0,1,0,MYWA,153,172,181,8.25,5.87,7.67,-71.77156,43.9225,715,340.346191,16.26576996,Hardwoods
180,0,0,0,MYWA,153,172,181,8.7,5.5,8.12,-71.77144,43.9198,804,351.869904,23.23649025,Hardwoods
182,2,1,3,MYWA,156,169,184,9.8,5.5,5.5,-71.77749,43.91606,857,180,8.67879105,Mixture - Predominantly Hardwoods
184,1,0,0,MYWA,156,169,184,9.33,5.98,5.9,-71.77762,43.91875,792,10.00798,31.2335701,Hardwoods
186,0,0,0,MYWA,156,169,184,8.63,6.53,6.33,-71.77774,43.92145,714,356.987213,6.63881922,Hardwoods
188,0,0,0,MYWA,156,169,184,8.05,6.98,6.73,-71.77787,43.92415,679,126.253799,27.10185051,Hardwoods
190,0,0,0,MYWA,156,169,184,7.45,7.52,7.08,-71.77799,43.92685,684,63.434952,16.1642704,Hardwoods
192,0,0,0,MYWA,156,169,184,6.78,7.92,7.43,-71.77812,43.92955,666,81.869904,9.69710159,Hardwoods
194,0,0,0,MYWA,156,169,184,6.18,8.37,7.85,-71.77824,43.93224,634,56.309929,17.6603508,Hardwoods
196,0,0,0,MYWA,156,169,184,5.5,8.8,8.28,-71.77837,43.93494,555,21.801411,13.9299202,Hardwoods
199,0,0,0,MYWA,156,171,183,5.5,8.65,5.5,-71.77854,43.93854,518,180,1.90910101,Mixture - Predominantly Hardwoods
201,0,0,0,MYWA,156,171,183,5.82,8.27,5.83,-71.77866,43.94124,540,195.945404,11.90645981,Mixture - Predominantly Hardwoods
203,0,0,0,MYWA,156,171,183,6.18,7.83,6.2,-71.77879,43.94393,572,80.537682,10.02270031,Mixture - Predominantly Hardwoods
205,0,1,0,MYWA,156,171,183,6.55,7.47,6.5,-71.77892,43.94663,583,63.434952,7.34881783,Hardwoods
207,0,0,0,MYWA,156,171,183,6.93,7,6.88,-71.77904,43.94933,647,201.370606,24.92837906,Hardwoods
209,0,0,0,MYWA,156,171,183,7.37,6.53,7.33,-71.77917,43.95203,738,212.905197,19.29332924,Mixture - Predominantly Softwoods
211,0,0,0,MYWA,156,171,183,7.87,6.95,7.83,-71.77929,43.95473,813,198.434998,21.63430977,Mixture - Predominantly Hardwoods
213,0,0,0,MYWA,156,171,183,8.52,5.5,8.67,-71.77942,43.95742,932,194.036194,19.60522079,Softwoods
214,0,0,0,MYWA,157,172,185,5.5,7.42,5.5,-71.78489,43.94109,555,45,26.87332916,Hardwoods
217,0,0,0,MYWA,156,169,184,5.8,8.4,8.68,-71.78472,43.93749,587,98.130096,8.19220448,Hardwoods
219,0,0,0,MYWA,156,169,184,6.33,8.02,8.32,-71.78459,43.93479,580,77.905243,10.78619003,Hardwoods
221,0,0,0,MYWA,156,169,184,7.02,7.6,7.88,-71.78447,43.93209,635,36.8699,22.86639023,Hardwoods
223,0,0,1,MYWA,156,169,184,7.7,7.23,7.47,-71.78434,43.92939,680,3.012788,17.49515915,Hardwoods
225,0,1,0,MYWA,156,169,184,8.32,6.87,7.02,-71.78421,43.9267,772,0,13.1771698,Mixture - Predominantly Hardwoods
227,2,1,0,MYWA,156,169,184,8.92,6.37,6.47,-71.78409,43.924,831,45,4.72492409,Mixture - Predominantly Hardwoods
231,0,1,0,MYWA,156,169,184,9.95,5.5,5.5,-71.78384,43.9186,841,23.96249,7.13603878,Hardwoods
233,0,0,0,MYWA,157,172,185,6,6.97,5.92,-71.78501,43.94378,548,201.037506,8.79378223,Mixture - Predominantly Hardwoods
235,0,0,0,MYWA,157,172,185,6.48,6.6,6.33,-71.78514,43.94648,586,201.801407,8.70936394,Mixture - Predominantly Hardwoods
237,0,0,0,MYWA,157,172,185,7.23,6.28,6.68,-71.78526,43.94918,628,178.152405,8.1547308,Hardwoods
239,0,0,1,MYWA,157,172,185,8.15,5.9,7.3,-71.78539,43.95188,721,270,26.90409088,Mixture - Predominantly Hardwoods
241,0,1,0,MYWA,157,172,185,8.62,5.5,7.77,-71.78552,43.95457,756,101.309898,8.64550209,Mixture - Predominantly Softwoods
243,0,0,0,MYWA,157,172,185,7.98,5.5,7.33,-71.78564,43.95727,824,195.255096,15.63582993,Softwoods
245,1,1,0,MYWA,157,172,185,7.32,6.07,6.95,-71.78577,43.95997,906,189.782394,21.45716095,Mixture - Predominantly Hardwoods
246,0,1,1,MYWA,157,172,184,9.13,6.82,5.5,-71.79018,43.92115,892,140.194397,5.78945494,Mixture - Predominantly Hardwoods
248,0,1,1,MYWA,157,172,184,8.7,7.17,5.85,-71.79031,43.92385,876,67.619873,13.57155037,Mixture - Predominantly Hardwoods
250,0,0,0,MYWA,157,172,184,8.08,7.6,6.2,-71.79044,43.92654,855,55.00798,16.96801949,Hardwoods
252,0,1,1,MYWA,157,172,184,7.53,8.05,6.63,-71.79056,43.92924,783,65.224861,17.98159027,Hardwoods
254,0,1,0,MYWA,157,172,184,6.98,8.45,7.08,-71.79069,43.93194,780,57.528809,19.78075981,Mixture - Predominantly Hardwoods
256,0,0,0,MYWA,157,172,184,6.35,5.5,7.63,-71.79081,43.93464,706,63.434952,12.59416962,Mixture - Predominantly Hardwoods
258,0,0,0,MYWA,157,172,184,8.92,5.98,8.07,-71.79094,43.93734,683,124.215698,18.01651001,Hardwoods
260,0,0,0,MYWA,157,172,185,7.92,6.67,7.08,-71.79107,43.94003,674,163.610504,15.28586006,Hardwoods
262,0,0,0,MYWA,157,172,185,7.3,7.08,6.67,-71.79119,43.94273,637,54.86581,20.26936913,Hardwoods
264,0,0,0,MYWA,157,172,185,6.8,7.5,6.3,-71.79132,43.94543,623,71.565048,22.49040031,Hardwoods
266,0,0,0,MYWA,157,172,185,6.13,8.03,5.85,-71.79145,43.94813,580,63.434952,11.45265007,Softwoods
268,0,0,0,MYWA,157,172,185,5.5,8.03,5.5,-71.79157,43.95083,593,232.125,11.39303017,Hardwoods
270,0,0,0,MYWA,157,172,185,5.78,7.6,5.5,-71.7917,43.95352,656,194.036194,28.0286808,Mixture - Predominantly Hardwoods
272,0,0,0,MYWA,157,172,185,6.25,7.15,5.98,-71.79183,43.95622,732,160.559998,24.96968079,Hardwoods
274,0,0,1,MYWA,157,172,185,6.7,6.73,6.37,-71.79195,43.95892,819,188.130096,14.74413013,Hardwoods
299,0,0,0,MYWA,150,162,178,9.37,7.82,5.5,-71.73485,43.93689,486,176.185898,11.59782982,Hardwoods
300,0,0,0,MYWA,150,160,178,9.23,5.5,8.18,-71.73494,43.93869,519,98.972633,9.51178932,Hardwoods
302,0,0,0,MYWA,150,160,178,8.37,5.88,7.7,-71.73506,43.94139,518,83.659813,7.58545589,Hardwoods
304,0,0,0,MYWA,150,160,178,8,6.27,7.4,-71.73518,43.94409,544,141.340195,13.01780033,Hardwoods
306,0,0,0,MYWA,150,160,178,7.63,6.7,7.07,-71.73531,43.94679,550,63.434952,13.94283009,Hardwoods
308,0,0,0,MYWA,150,160,178,7.22,7.1,6.7,-71.73543,43.94948,538,169.695206,17.45079994,Hardwoods
309,0,0,0,MYWA,150,160,178,6.63,7.62,6.25,-71.72921,43.94963,497,158.962494,11.21053028,Hardwoods
311,0,0,0,MYWA,150,160,178,6.18,8.1,5.87,-71.72908,43.94693,441,71.565048,12.93146992,Hardwoods
313,0,0,0,MYWA,150,160,178,5.73,8.52,5.5,-71.72896,43.94424,479,45,7.69203186,Hardwoods
314,0,0,0,MYWA,150,162,178,5.5,9.03,5.68,-71.72888,43.94244,473,146.309906,4.87013912,Hardwoods
316,0,0,0,MYWA,150,162,178,6.03,8.62,6.08,-71.72876,43.93974,471,90,10.53055954,Hardwoods
318,0,0,0,MYWA,150,162,178,6.52,8.15,6.42,-71.72863,43.93704,423,181.847595,15.06739998,Mixture - Predominantly Hardwoods
319,0,0,0,MYWA,149,160,177,6.73,7.58,6.22,-71.72261,43.94169,348,104.036202,5.50845718,Hardwoods
321,0,0,0,MYWA,149,160,177,6.38,7.9,6.57,-71.72274,43.94438,353,84.805573,3.36771297,Hardwoods
323,0,0,0,MYWA,149,160,177,6,8.28,6.97,-71.72286,43.94708,382,218.157196,10.20578957,Hardwoods
325,0,0,0,MYWA,149,160,177,5.62,8.67,7.37,-71.72302,43.95068,457,214.992004,21.14952087,Hardwoods
328,0,0,0,MYWA,149,159,177,8.23,7.25,7.08,-71.71701,43.95533,632,180,4.3255229,Hardwoods
330,2,1,0,MYWA,149,159,177,8.88,6.78,6.63,-71.71688,43.95263,614,182.726303,27.26571083,Mixture - Predominantly Softwoods
332,0,0,0,MYWA,149,159,177,9.58,6.05,5.92,-71.71676,43.94993,473,181.468796,15.72226048,Hardwoods
334,0,0,0,MYWA,149,159,177,9.97,5.5,5.5,-71.71664,43.94723,400,197.354004,19.33706093,Hardwoods
335,0,0,0,MYWA,149,159,176,9.92,5.5,6.08,-71.71655,43.94543,357,161.565002,9.58421707,Hardwoods
338,1,0,0,MYWA,149,159,177,5.58,8.6,8.1,-71.71021,43.94288,293,198.434998,19.22554016,Hardwoods
339,0,0,0,MYWA,149,159,177,5.53,8.97,8.93,-71.71033,43.94558,328,90,1.48922396,Hardwoods
341,0,0,0,MYWA,149,159,177,6.05,8.62,8.53,-71.71045,43.94828,398,160.710007,25.99861908,Hardwoods
343,0,0,0,MYWA,149,159,177,6.68,8.23,8.12,-71.71058,43.95098,442,122.471199,16.53994942,Hardwoods
345,0,0,0,MYWA,149,159,177,7.35,7.85,7.72,-71.7107,43.95367,546,156.501404,9.1255827,Hardwoods
346,0,0,0,MYWA,149,159,177,5.52,8.08,7.28,-71.70443,43.95292,361,98.130096,4.8306942,Hardwoods
348,0,0,0,MYWA,149,159,177,5.85,7.73,6.98,-71.70431,43.95022,339,244.983093,13.87390995,Hardwoods
350,0,0,0,MYWA,149,159,177,6.22,7.4,6.6,-71.70419,43.94753,283,127.875,5.80945301,Hardwoods
352,0,0,0,MYWA,149,159,177,6.6,6.98,6.1,-71.70407,43.94483,273,63.434952,10.63049984,Mixture - Predominantly Hardwoods
353,0,0,0,MYWA,149,159,185,6.98,8.67,9.28,-71.70394,43.94213,247,158.198593,2.75607491,Hardwoods
356,0,0,0,MYWA,150,162,178,5.93,7.33,6.08,-71.73469,43.9333,460,18.43495,8.89534569,Hardwoods
358,0,0,0,MYWA,150,162,178,6.52,7,6.5,-71.73457,43.9306,510,258.690094,21.3597393,Mixture - Predominantly Hardwoods
360,0,0,0,MYWA,150,162,178,6.98,6.63,6.92,-71.73444,43.9279,548,21.801411,3.36648512,Hardwoods
362,0,0,0,MYWA,150,162,178,7.48,6.3,7.28,-71.73432,43.9252,584,59.03624,9.58743286,Hardwoods
364,0,0,0,MYWA,150,162,178,8.07,5.88,7.68,-71.73419,43.9225,607,32.005379,11.45534039,Hardwoods
366,0,1,0,MYWA,150,162,178,8.47,5.5,8.13,-71.73407,43.91981,634,5.194429,3.51505494,Hardwoods
367,0,0,2,MYWA,162,180,184,5.95,5.5,8.18,-71.74017,43.91696,738,143.130096,5.92250013,Mixture - Predominantly Hardwoods
368,0,0,0,MYWA,150,162,178,8.92,5.72,8.33,-71.72801,43.92355,613,330.945404,0.09021233,Hardwoods
370,0,0,0,MYWA,150,162,178,8.33,6.3,7.97,-71.72814,43.92625,573,333.434906,10.2744503,Hardwoods
372,1,0,0,MYWA,150,162,178,7.87,6.72,7.53,-71.72826,43.92895,540,315,12.2427597,Hardwoods
374,0,0,0,MYWA,150,162,178,7.43,7.18,7.15,-71.72838,43.93165,492,332.102692,11.42438984,Hardwoods
376,0,0,0,MYWA,150,162,178,7,7.6,6.8,-71.72851,43.93434,452,348.690094,4.698102,Hardwoods
379,0,0,0,MYWA,149,160,177,7.7,7.12,5.82,-71.72249,43.93899,359,356.185913,7.2385602,Hardwoods
381,0,0,0,MYWA,149,160,177,8.12,6.47,5.5,-71.72237,43.93629,411,341.565094,10.93402004,Hardwoods
383,0,0,0,MYWA,149,160,176,8.6,5.95,6.07,-71.72224,43.93359,460,0,6.29854011,Hardwoods
384,0,0,0,MYWA,149,160,176,9.1,5.5,5.77,-71.72216,43.93179,464,206.565002,4.71362114,Mixture - Predominantly Hardwoods
385,0,0,0,MYWA,149,159,177,9.25,5.92,5.55,-71.71643,43.94273,342,17.241461,10.77614021,Hardwoods
387,0,0,0,MYWA,149,159,177,8.7,6.32,5.97,-71.71631,43.94004,383,30.96376,4.44390583,Mixture - Predominantly Hardwoods
389,0,0,0,MYWA,149,159,177,8.07,6.67,6.42,-71.71619,43.93734,407,25.34618,12.0954504,Mixture - Predominantly Softwoods
391,0,0,0,MYWA,149,159,177,7.33,7.2,6.78,-71.71606,43.93464,468,18.43495,11.15999031,Hardwoods
393,0,0,0,MYWA,149,159,177,6.1,8.18,7.65,-71.71004,43.93928,317,23.552259,17.74964905,Mixture - Predominantly Hardwoods
395,0,0,0,MYWA,149,159,177,6.53,7.77,7.27,-71.70992,43.93659,380,254.744904,4.45332813,Hardwoods
396,0,0,0,MYWA,149,176,185,7.38,6.65,9.3,-71.70382,43.93943,252,22.380131,11.51210022,Hardwoods
398,0,0,0,MYWA,149,159,176,7.8,6.02,6.17,-71.7037,43.93673,313,51.340191,16.59108925,Hardwoods
400,0,0,0,MYWA,149,159,176,8.13,5.63,5.72,-71.70358,43.93404,343,35.537682,9.69179726,Hardwoods
1,1,2,2,OVEN,150,162,178,5.5,8.27,5.5,-71.74104,43.93584,474,186.340195,7.3616848,Hardwoods
3,1,2,0,OVEN,150,162,178,6.02,7.82,5.98,-71.74116,43.93854,546,174.805603,7.70660877,Hardwoods
5,0,0,1,OVEN,150,162,178,6.47,7.38,6.43,-71.74128,43.94124,588,66.801407,3.84203601,Hardwoods
7,1,0,1,OVEN,150,162,178,6.82,7,6.85,-71.74141,43.94394,574,80.537682,9.23241997,Hardwoods
9,0,0,0,OVEN,150,162,178,7.17,6.6,7.23,-71.74153,43.94664,585,187.125,6.57446194,Mixture - Predominantly Hardwoods
11,1,2,1,OVEN,150,162,178,7.5,6.22,7.62,-71.74166,43.94933,629,168.690094,6.08336306,Hardwoods
13,0,0,0,OVEN,150,162,178,7.88,5.9,8,-71.74178,43.95203,678,158.198593,15.59644032,Hardwoods
15,0,1,1,OVEN,150,162,178,8.28,5.5,8.35,-71.7419,43.95473,744,168.690094,11.57796001,Hardwoods
17,0,1,1,OVEN,151,163,180,8.3,6.72,6.37,-71.74805,43.95278,710,177.273697,13.28503036,Hardwoods
19,0,0,0,OVEN,151,163,180,7.75,7.15,6.8,-71.74792,43.95008,664,161.565002,8.17242432,Hardwoods
21,0,0,0,OVEN,151,163,180,7.37,7.7,7.23,-71.7478,43.94739,656,90,7.90700913,Hardwoods
23,0,1,0,OVEN,151,163,180,6.92,8.08,7.62,-71.74767,43.94469,630,176.185898,5.26452303,Hardwoods
25,2,0,0,OVEN,151,163,180,6.43,8.45,8,-71.74755,43.94199,628,63.434952,0.30094221,Hardwoods
27,1,0,2,OVEN,151,163,180,5.75,8.95,8.4,-71.74742,43.93929,562,199.653793,17.67123032,Hardwoods
30,2,0,0,OVEN,151,163,180,5.6,8.13,8.05,-71.74726,43.93569,465,188.130096,10.48801994,Hardwoods
32,0,1,0,OVEN,151,163,180,6.13,7.67,7.6,-71.74713,43.933,488,6.842773,14.22515011,Hardwoods
34,0,1,0,OVEN,151,163,180,6.73,7.23,7.23,-71.74701,43.9303,587,7.594644,16.35091972,Hardwoods
35,0,0,2,OVEN,151,163,180,7.08,6.9,6.92,-71.74693,43.9285,634,22.380131,13.31962013,Hardwoods
38,0,1,1,OVEN,151,163,180,7.82,6.4,6.5,-71.74676,43.9249,707,341.565094,16.61842918,Mixture - Predominantly Hardwoods
40,1,1,0,OVEN,151,163,180,8.43,6.03,6.17,-71.74664,43.9222,767,344.054596,13.71049976,Mixture - Predominantly Hardwoods
42,0,0,0,OVEN,151,163,180,9.07,5.5,5.73,-71.74651,43.91951,836,288.434906,2.97373605,Mixture - Predominantly Softwoods
44,0,0,0,OVEN,162,180,184,6.4,5.92,7.77,-71.74029,43.91966,752,99.162354,10.39867973,Hardwoods
46,0,0,0,OVEN,162,180,184,6.85,6.32,7.37,-71.74042,43.92235,760,71.565048,13.41232014,Mixture - Predominantly Hardwoods
48,0,0,0,OVEN,162,180,184,7.27,6.68,6.93,-71.74054,43.92505,687,23.838739,17.05125999,Hardwoods
50,1,2,1,OVEN,162,180,184,7.68,7.05,6.35,-71.74066,43.92775,621,39.805569,27.41955948,Hardwoods
52,1,1,2,OVEN,162,180,184,8.22,7.5,5.88,-71.74079,43.93045,543,11.30993,13.34545994,Hardwoods
56,1,0,0,OVEN,151,163,181,5.5,8.93,5.5,-71.75348,43.93554,465,0,4.61520195,Mixture - Predominantly Hardwoods
59,0,0,1,OVEN,152,164,180,5.88,8.53,8.22,-71.75365,43.93914,539,198.434998,13.84210014,Hardwoods
61,0,1,1,OVEN,152,164,180,6.47,7.97,7.77,-71.75377,43.94184,619,210.963806,2.91754889,Hardwoods
63,0,0,1,OVEN,152,164,180,6.95,7.33,7.35,-71.7539,43.94454,612,236.309906,10.50006962,Hardwoods
65,1,1,1,OVEN,152,164,180,7.38,6.88,6.95,-71.75402,43.94724,636,188.130096,6.98762989,Hardwoods
67,0,0,0,OVEN,152,164,180,7.92,6.33,6.53,-71.75415,43.94993,666,200.556,8.98978901,Hardwoods
69,1,1,0,OVEN,152,164,180,8.38,5.88,6.18,-71.75427,43.95263,722,198.434998,11.80311966,Hardwoods
71,0,0,0,OVEN,152,164,180,8.83,5.5,5.82,-71.75439,43.95533,786,182.121094,13.55035973,Mixture - Predominantly Hardwoods
72,2,1,2,OVEN,151,163,180,8.77,6.23,5.92,-71.74817,43.95548,773,164.054596,10.42187977,Hardwoods
74,0,1,0,OVEN,152,163,180,9.23,5.82,5.52,-71.75448,43.95713,839,210.963806,23.04076004,Mixture - Predominantly Hardwoods
75,0,1,0,OVEN,151,163,180,9.15,5.82,5.5,-71.74829,43.95818,807,39.28941,7.0528369,Mixture - Predominantly Softwoods
76,0,0,0,OVEN,153,169,183,9,5.82,8.9,-71.76074,43.95788,800,240.945404,9.30789471,Mixture - Predominantly Softwoods
78,0,2,1,OVEN,153,169,183,8.58,6.17,8.5,-71.76062,43.95518,762,180,13.46432972,Hardwoods
80,0,0,1,OVEN,153,169,183,8.12,6.5,8.1,-71.76049,43.95248,699,183.012802,11.54930019,Hardwoods
82,1,0,1,OVEN,153,169,183,7.67,6.92,7.7,-71.76037,43.94978,646,93.814072,10.66057968,Mixture - Predominantly Hardwoods
84,0,0,0,OVEN,153,169,183,7.2,7.43,7.33,-71.76024,43.94709,621,147.994598,6.27649307,Hardwoods
86,0,0,1,OVEN,153,169,183,6.62,8.15,6.55,-71.76012,43.94439,586,180,5.01087713,Mixture - Predominantly Softwoods
88,0,1,0,OVEN,153,169,183,6,8.58,6.02,-71.75999,43.94169,573,180,16.89678955,Hardwoods
90,0,1,0,OVEN,153,169,183,5.53,8.9,5.62,-71.75987,43.93899,519,108.434998,9.00702572,Hardwoods
93,2,1,0,OVEN,152,164,181,5.5,8.4,5.5,-71.7597,43.93539,490,12.52881,14.37032986,Hardwoods
95,1,1,3,OVEN,151,163,181,6,8.52,5.87,-71.75336,43.93285,512,11.30993,13.47350025,Hardwoods
97,1,0,1,OVEN,151,163,181,6.47,8.13,6.27,-71.75323,43.93015,601,11.30993,25.11582947,Hardwoods
99,1,1,0,OVEN,151,163,181,6.98,7.57,6.73,-71.75311,43.92745,699,0,14.32754993,Mixture - Predominantly Hardwoods
101,0,0,0,OVEN,151,163,181,7.48,7.13,7.15,-71.75298,43.92475,786,338.962494,8.34060383,Mixture - Predominantly Hardwoods
103,0,0,0,OVEN,151,163,181,7.95,6.7,7.55,-71.75286,43.92205,819,3.366461,15.22239017,Mixture - Predominantly Hardwoods
105,0,0,0,OVEN,151,163,181,8.58,6.18,7.97,-71.75273,43.91936,843,140.527496,8.96550846,Mixture - Predominantly Softwoods
107,0,0,0,OVEN,151,163,181,9.03,5.8,8.32,-71.75261,43.91666,867,323.130096,3.78281498,Mixture - Predominantly Hardwoods
108,0,0,0,OVEN,152,164,181,9.22,5.62,7.98,-71.75895,43.91921,895,315,12.27200985,Mixture - Predominantly Hardwoods
110,0,0,0,OVEN,152,164,181,8.72,6.03,7.55,-71.75908,43.9219,821,341.565094,15.18721962,Mixture - Predominantly Hardwoods
112,0,1,1,OVEN,152,164,181,8.05,6.5,7.13,-71.7592,43.9246,738,349.992004,19.73867989,Hardwoods
114,1,1,1,OVEN,152,164,181,7.38,7.07,6.73,-71.75933,43.9273,649,3.366461,13.84963036,Hardwoods
116,0,0,0,OVEN,152,164,184,6.88,7.88,9.18,-71.75945,43.93,584,344.744904,16.77329063,Hardwoods
118,0,0,1,OVEN,152,164,181,6.15,8,5.87,-71.75958,43.9327,530,63.434952,15.13516998,Hardwoods
120,0,1,0,OVEN,153,167,181,5.5,8.02,5.5,-71.76593,43.93524,511,355.601288,2.52390003,Mixture - Predominantly Hardwoods
123,1,0,0,OVEN,153,171,183,5.68,9.15,5.5,-71.76609,43.93884,537,193.240494,22.28004074,Mixture - Predominantly Hardwoods
125,0,0,0,OVEN,153,171,183,6.28,8.75,5.93,-71.76622,43.94154,613,135,7.78900623,Hardwoods
127,0,0,0,OVEN,153,169,183,7.2,9.72,6.3,-71.76634,43.94424,616,45,2.705374,Softwoods
129,0,0,1,OVEN,153,169,183,7.82,9.25,6.9,-71.76647,43.94693,627,180,10.30533981,Hardwoods
131,0,0,0,OVEN,153,169,183,8.3,8.87,7.28,-71.76659,43.94963,680,180,8.65995503,Mixture - Predominantly Hardwoods
133,0,0,0,OVEN,153,169,183,8.8,8.42,7.78,-71.76672,43.95233,719,145.304794,5.90903378,Mixture - Predominantly Softwoods
135,1,0,0,OVEN,153,169,183,9.33,7.92,8.17,-71.76684,43.95503,770,155.556,10.44295979,Mixture - Predominantly Softwoods
137,0,0,0,OVEN,153,169,183,9.78,7.42,8.55,-71.76697,43.95773,796,36.8699,10.12899017,Mixture - Predominantly Softwoods
139,1,2,1,OVEN,153,167,181,6.1,7.67,5.87,-71.7658,43.93255,563,0,13.30574989,Hardwoods
141,1,2,2,OVEN,153,167,181,6.58,7.33,6.3,-71.76568,43.92985,594,315,10.25306034,Hardwoods
143,0,0,1,OVEN,153,167,181,6.97,7.03,6.75,-71.76555,43.92715,627,315,9.29939461,Hardwoods
145,0,1,1,OVEN,153,167,181,7.45,6.72,7.3,-71.76543,43.92445,669,319.763611,17.34379959,Hardwoods
147,0,0,1,OVEN,153,167,181,7.87,6.37,7.6,-71.7653,43.92175,722,308.65979,8.75985241,Hardwoods
149,0,1,0,OVEN,153,167,181,8.48,5.9,8.03,-71.76517,43.91906,779,341.565094,10.04090977,Hardwoods
151,0,0,0,OVEN,153,167,181,9.1,5.5,8.45,-71.76505,43.91636,855,206.565002,5.48196697,
152,0,0,1,OVEN,153,167,181,6.32,8.35,5.93,-71.77206,43.93329,526,8.130102,5.33070087,Hardwoods
154,0,1,1,OVEN,153,167,181,5.6,8.68,5.55,-71.77219,43.93599,511,26.56505,2.49855089,Mixture - Predominantly Hardwoods
156,1,0,0,OVEN,156,171,185,5.65,9.67,5.5,-71.77232,43.93869,506,71.565048,2.50294399,Mixture - Predominantly Hardwoods
160,0,1,0,OVEN,156,171,185,6.72,7.83,6.38,-71.77257,43.94409,614,257.735199,18.52807045,Mixture - Predominantly Hardwoods
164,0,0,0,OVEN,156,171,185,7.67,7.08,7.17,-71.77282,43.94948,687,185.194397,6.19984102,Mixture - Predominantly Hardwoods
166,0,1,0,OVEN,156,171,185,8.22,6.52,7.65,-71.77294,43.95218,759,150.945404,12.19489002,Mixture - Predominantly Softwoods
168,0,0,0,OVEN,156,171,185,8.78,6.03,8.1,-71.77307,43.95488,831,144.462296,6.1222558,Mixture - Predominantly Softwoods
170,0,0,0,OVEN,156,171,185,9.17,5.5,8.52,-71.77319,43.95758,829,9.462322,8.75346661,Mixture - Predominantly Softwoods
172,0,1,0,OVEN,153,167,181,6.77,8.02,6.4,-71.77194,43.9306,551,348.690094,17.83167076,Hardwoods
174,0,1,1,OVEN,153,167,181,7.25,7.67,6.8,-71.77181,43.9279,586,347.735199,19.47913933,Hardwoods
176,0,1,1,OVEN,153,167,181,7.72,7.17,7.25,-71.77169,43.9252,656,330.524109,12.66193962,Hardwoods
178,1,2,2,OVEN,153,172,181,8.25,5.87,7.67,-71.77156,43.9225,715,340.346191,16.26576996,Hardwoods
180,0,1,0,OVEN,153,172,181,8.7,5.5,8.12,-71.77144,43.9198,804,351.869904,23.23649025,Hardwoods
182,0,1,0,OVEN,156,169,184,9.8,5.5,5.5,-71.77749,43.91606,857,180,8.67879105,Mixture - Predominantly Hardwoods
184,0,0,0,OVEN,156,169,184,9.33,5.98,5.9,-71.77762,43.91875,792,10.00798,31.2335701,Hardwoods
186,1,1,1,OVEN,156,169,184,8.63,6.53,6.33,-71.77774,43.92145,714,356.987213,6.63881922,Hardwoods
188,3,2,0,OVEN,156,169,184,8.05,6.98,6.73,-71.77787,43.92415,679,126.253799,27.10185051,Hardwoods
