PointYrID,Point,Year,MaxOfVisit,latitude,longitude,CWHR1,elevation,aspect,slope,SRI,southness,ShrubCov,TreeCov,BA,g30SNAGS,totSNAGS,MaxDBH,DisturbanceYear,TRT,Landscape,Clearcut,ndwi,tmn,tmx,dndwi,dtmn,dtmx,cwd
SQ41B.S.2016,SQ41B.S,2016,2,35.95305073,-118.6218032,SMC,1984,91.4,13.87,-0.8113,0.5078,20,30,13.6,3,4,70,NA,Undisturbed,Modified,0,0.269,-1.14234,25.69,0.022,4.20878,5.91,928.99
SQ41B.S.2017,SQ41B.S,2017,0,35.95305073,-118.6218032,SMC,1984,91.4,13.87,-0.8113,0.5078,20,30,13.6,3,4,70,NA,Undisturbed,Modified,0,0.266,-3.1554,24.37045,0.019,2.19573,4.59045,955.19
SQ41B.S.2019,SQ41B.S,2019,0,35.95305073,-118.6218032,SMC,1984,91.4,13.87,-0.8113,0.5078,20,30,13.6,3,4,70,NA,Undisturbed,Modified,0,0.237,-0.95918,23.38227,-0.01,4.39194,3.60227,926.7
SQ41B.W.2010,SQ41B.W,2010,2,35.95533328,-118.6245374,WFR,1979,301.56,38.06,0.0365,0.3247,35,65.3,13,0,1,78,NA,Undisturbed,Modified,0,0.432,-1.81241,22.64,-0.017,3.31882,2.87,615.4
SQ41B.W.2011,SQ41B.W,2011,2,35.95533328,-118.6245374,WFR,1979,301.56,38.06,0.0365,0.3247,35,65.3,13,0,1,78,NA,Undisturbed,Modified,0,0.465,-1.13576,21.26,0.016,3.99547,1.49,640.3
SQ41B.W.2012,SQ41B.W,2012,2,35.95533328,-118.6245374,WFR,1979,301.56,38.06,0.0365,0.3247,35,65.3,13,0,1,78,NA,Undisturbed,Modified,0,0.458,0.7832,23.69,0.009,5.91442,3.92,838.13
SQ41B.W.2013,SQ41B.W,2013,1,35.95533328,-118.6245374,WFR,1979,301.56,38.06,0.0365,0.3247,35,65.3,13,0,1,78,NA,Undisturbed,Modified,0,0.481,-4.49471,25.8,0.032,0.63652,6.03,1045.75
SQ41B.W.2014,SQ41B.W,2014,2,35.95533328,-118.6245374,WFR,1979,301.56,38.06,0.0365,0.3247,27.5,45.1,13.6,2,3.5,74.5,NA,Undisturbed,Modified,0,0.467,2.70261,25.44,0.018,7.83383,5.67,1065.2
SQ41B.W.2015,SQ41B.W,2015,1,35.95533328,-118.6245374,WFR,1979,301.56,38.06,0.0365,0.3247,20,25,14.2,4,6,71,NA,Undisturbed,Modified,0,0.42,-1.60242,26.03,-0.029,3.5288,6.26,1047.98
SQ41B.W.2016,SQ41B.W,2016,2,35.95533328,-118.6245374,WFR,1979,301.56,38.06,0.0365,0.3247,20,25,14.2,4,6,71,NA,Undisturbed,Modified,0,0.382,-1.12804,25.78,-0.067,4.00318,6.01,876.84
SQ41B.W.2017,SQ41B.W,2017,0,35.95533328,-118.6245374,WFR,1979,301.56,38.06,0.0365,0.3247,20,25,14.2,4,6,71,NA,Undisturbed,Modified,0,0.352,-3.14262,24.35608,-0.097,1.98861,4.58608,973.93
SQ41B.W.2019,SQ41B.W,2019,0,35.95533328,-118.6245374,WFR,1979,301.56,38.06,0.0365,0.3247,20,25,14.2,4,6,71,NA,Undisturbed,Modified,0,0.331,-0.94327,23.35837,-0.118,4.18796,3.58837,940.79
SQ43A.C.2010,SQ43A.C,2010,2,35.96307978,-118.5217075,MCH,1537,83.79,46.39,0.3727,0.4655,80,5,0,0,10,3,2002,MHSF,Unmodified,0,0.211,-3.22331,26.24,0.077,1.58826,2.01,776.3
SQ43A.C.2011,SQ43A.C,2011,1,35.96307978,-118.5217075,MCH,1537,83.79,46.39,0.3727,0.4655,80,5,0,0,10,3,2002,MHSF,Unmodified,0,0.193,-1.15306,24.06,0.059,3.65851,-0.17,891.3
SQ43A.C.2012,SQ43A.C,2012,2,35.96307978,-118.5217075,MCH,1537,83.79,46.39,0.3727,0.4655,80,5,0,0,10,3,2002,MHSF,Unmodified,0,0.143,0.44334,26.58,0.009,5.25491,2.35,897.31
SQ43A.C.2013,SQ43A.C,2013,1,35.96307978,-118.5217075,MCH,1537,83.79,46.39,0.3727,0.4655,80,5,0,0,10,3,2002,MHSF,Unmodified,0,0.024,-3.42462,28.59,-0.11,1.38695,4.36,1118.4
SQ43A.C.2014,SQ43A.C,2014,2,35.96307978,-118.5217075,MCH,1537,83.79,46.39,0.3727,0.4655,80,5,0,0,10,3,2002,MHSF,Unmodified,0,0.041,2.11749,28.25,-0.093,6.92906,4.02,1098.62
SQ43A.C.2015,SQ43A.C,2015,2,35.96307978,-118.5217075,MCH,1537,83.79,46.39,0.3727,0.4655,80,5,0,0,10,3,2002,MHSF,Unmodified,0,0.001,-0.40047,28.97,-0.133,4.4111,4.74,1069.03
SQ43A.C.2016,SQ43A.C,2016,1,35.96307978,-118.5217075,MCH,1537,83.79,46.39,0.3727,0.4655,80,5,0,0,10,3,2002,MHSF,Unmodified,0,0.134,-0.34896,28.74,0,4.4626,4.51,908.66
SQ43A.C.2017,SQ43A.C,2017,0,35.96307978,-118.5217075,MCH,1537,83.79,46.39,0.3727,0.4655,80,5,0,0,10,3,2002,MHSF,Unmodified,0,0.161,-1.73073,27.24892,0.027,3.08084,3.01893,921.39
SQ43A.C.2019,SQ43A.C,2019,0,35.96307978,-118.5217075,MCH,1537,83.79,46.39,0.3727,0.4655,80,5,0,0,10,3,2002,MHSF,Unmodified,0,0.195,0.04794,26.28487,0.061,4.8595,2.05487,876.1
SQ43A.E.2010,SQ43A.E,2010,2,35.96304466,-118.5189327,MCH,1483,12.28,23.95,-0.383,0.0682,80,10,0,16,80,6,2002,MHSF,Unmodified,0,0.157,-3.55198,26.47,0.03,1.53414,1.9,785.5
SQ43A.E.2011,SQ43A.E,2011,0,35.96304466,-118.5189327,MCH,1483,12.28,23.95,-0.383,0.0682,80,10,0,16,80,6,2002,MHSF,Unmodified,0,0.152,-1.04612,24.29,0.025,4.04001,-0.28,901.3
SQ43A.E.2012,SQ43A.E,2012,2,35.96304466,-118.5189327,MCH,1483,12.28,23.95,-0.383,0.0682,80,10,0,16,80,6,2002,MHSF,Unmodified,0,0.148,0.53064,26.81,0.021,5.61676,2.24,907.01
SQ43A.E.2013,SQ43A.E,2013,1,35.96304466,-118.5189327,MCH,1483,12.28,23.95,-0.383,0.0682,80,10,0,16,80,6,2002,MHSF,Unmodified,0,0.086,-3.27062,28.81,-0.041,1.8155,4.24,1128.49
SQ43A.E.2014,SQ43A.E,2014,2,35.96304466,-118.5189327,MCH,1483,12.28,23.95,-0.383,0.0682,80,10,0,16,80,6,2002,MHSF,Unmodified,0,0.101,2.19402,28.47,-0.026,7.28014,3.9,1109.67
SQ43A.E.2015,SQ43A.E,2015,2,35.96304466,-118.5189327,MCH,1483,12.28,23.95,-0.383,0.0682,80,10,0,16,80,6,2002,MHSF,Unmodified,0,0.075,-0.22928,29.19,-0.052,4.85685,4.62,1082.87
SQ43A.E.2016,SQ43A.E,2016,1,35.96304466,-118.5189327,MCH,1483,12.28,23.95,-0.383,0.0682,80,10,0,16,80,6,2002,MHSF,Unmodified,0,0.159,-0.20156,28.95,0.032,4.88456,4.38,915.87
SQ43A.E.2017,SQ43A.E,2017,0,35.96304466,-118.5189327,MCH,1483,12.28,23.95,-0.383,0.0682,80,10,0,16,80,6,2002,MHSF,Unmodified,0,0.19,-1.56258,27.46149,0.063,3.52354,2.8915,947.9
SQ43A.E.2019,SQ43A.E,2019,0,35.96304466,-118.5189327,MCH,1483,12.28,23.95,-0.383,0.0682,80,10,0,16,80,6,2002,MHSF,Unmodified,0,0.23,0.20648,26.5067,0.103,5.2926,1.9367,921.98
SQ43A.N.2010,SQ43A.N,2010,2,35.96532961,-118.5216642,MCH,1527,306.73,27.68,-0.1326,0.2959,80,0,0,0,0,5,2002,MHSF,Unmodified,0,0.175,-3.47111,26.28,0.048,1.51349,2,778.5
SQ43A.N.2011,SQ43A.N,2011,1,35.96532961,-118.5216642,MCH,1527,306.73,27.68,-0.1326,0.2959,80,0,0,0,0,5,2002,MHSF,Unmodified,0,0.18,-1.04455,24.12,0.053,3.94005,-0.16,894.8
SQ43A.N.2012,SQ43A.N,2012,2,35.96532961,-118.5216642,MCH,1527,306.73,27.68,-0.1326,0.2959,80,0,0,0,0,5,2002,MHSF,Unmodified,0,0.167,0.54064,26.63,0.04,5.52524,2.35,901.7
SQ43A.N.2013,SQ43A.N,2013,1,35.96532961,-118.5216642,MCH,1527,306.73,27.68,-0.1326,0.2959,80,0,0,0,0,5,2002,MHSF,Unmodified,0,0.087,-3.26946,28.65,-0.04,1.71513,4.37,1123.29
SQ43A.N.2014,SQ43A.N,2014,2,35.96532961,-118.5216642,MCH,1527,306.73,27.68,-0.1326,0.2959,80,0,0,0,0,5,2002,MHSF,Unmodified,0,0.097,2.20664,28.3,-0.03,7.19124,4.02,1105.49
SQ43A.N.2015,SQ43A.N,2015,2,35.96532961,-118.5216642,MCH,1527,306.73,27.68,-0.1326,0.2959,80,0,0,0,0,5,2002,MHSF,Unmodified,0,0.082,-0.26509,29.04,-0.045,4.7195,4.76,1061.23
SQ43A.N.2016,SQ43A.N,2016,1,35.96532961,-118.5216642,MCH,1527,306.73,27.68,-0.1326,0.2959,80,0,0,0,0,5,2002,MHSF,Unmodified,0,0.145,-0.21127,28.8,0.018,4.77333,4.52,911.79
SQ43A.N.2017,SQ43A.N,2017,0,35.96532961,-118.5216642,MCH,1527,306.73,27.68,-0.1326,0.2959,80,0,0,0,0,5,2002,MHSF,Unmodified,0,0.172,-1.56405,27.45173,0.045,3.42054,3.17173,924.41
SQ43A.N.2019,SQ43A.N,2019,0,35.96532961,-118.5216642,MCH,1527,306.73,27.68,-0.1326,0.2959,80,0,0,0,0,5,2002,MHSF,Unmodified,0,0.225,0.20163,26.47913,0.098,5.18623,2.19913,880.21
SQ43A.S.2010,SQ43A.S,2010,2,35.96082994,-118.5217507,MCH,1566,14.99,59.45,0.1803,0.0833,95,2,0,0,5,3,2002,MHSF,Unmodified,0,0.309,-3.13788,26.07,0.012,1.61566,2.18,769.1
SQ43A.S.2011,SQ43A.S,2011,1,35.96082994,-118.5217507,MCH,1566,14.99,59.45,0.1803,0.0833,95,2,0,0,5,3,2002,MHSF,Unmodified,0,0.338,-1.21005,23.92,0.041,3.54349,0.03,881.2
SQ43A.S.2012,SQ43A.S,2012,2,35.96082994,-118.5217507,MCH,1566,14.99,59.45,0.1803,0.0833,95,2,0,0,5,3,2002,MHSF,Unmodified,0,0.316,0.38579,26.46,0.019,5.13933,2.57,886.77
SQ43A.S.2013,SQ43A.S,2013,1,35.96082994,-118.5217507,MCH,1566,14.99,59.45,0.1803,0.0833,95,2,0,0,5,3,2002,MHSF,Unmodified,0,0.215,-3.50005,28.47,-0.082,1.25349,4.58,1105.13
SQ43A.S.2014,SQ43A.S,2014,2,35.96082994,-118.5217507,MCH,1566,14.99,59.45,0.1803,0.0833,95,2,0,0,5,3,2002,MHSF,Unmodified,0,0.212,2.06106,28.13,-0.085,6.8146,4.24,1082.24
SQ43A.S.2015,SQ43A.S,2015,2,35.96082994,-118.5217507,MCH,1566,14.99,59.45,0.1803,0.0833,95,2,0,0,5,3,2002,MHSF,Unmodified,0,0.192,-0.49043,28.82,-0.105,4.2631,4.93,1059.01
SQ43A.S.2016,SQ43A.S,2016,1,35.96082994,-118.5217507,MCH,1566,14.99,59.45,0.1803,0.0833,95,2,0,0,5,3,2002,MHSF,Unmodified,0,0.27,-0.41266,28.6,-0.027,4.34087,4.71,899.79
SQ43A.S.2017,SQ43A.S,2017,0,35.96082994,-118.5217507,MCH,1566,14.99,59.45,0.1803,0.0833,95,2,0,0,5,3,2002,MHSF,Unmodified,0,0.295,-1.82157,27.139,-0.002,2.93196,3.249,905.23
SQ43A.S.2019,SQ43A.S,2019,0,35.96082994,-118.5217507,MCH,1566,14.99,59.45,0.1803,0.0833,95,2,0,0,5,3,2002,MHSF,Unmodified,0,0.329,-0.03155,26.17636,0.032,4.72199,2.28636,859.06
SQ43A.W.2010,SQ43A.W,2010,2,35.96311483,-118.5244823,MCH,1575,351.32,43.25,-0.1869,0.0483,95,0,0,0,0,5,2002,MHSF,Unmodified,0,0.292,-3.03738,25.79,0.026,1.60669,2.1,743.3
SQ43A.W.2011,SQ43A.W,2011,1,35.96311483,-118.5244823,MCH,1575,351.32,43.25,-0.1869,0.0483,95,0,0,0,0,5,2002,MHSF,Unmodified,0,0.292,-1.27313,23.69,0.026,3.37093,0,854.6
SQ43A.W.2012,SQ43A.W,2012,2,35.96311483,-118.5244823,MCH,1575,351.32,43.25,-0.1869,0.0483,95,0,0,0,0,5,2002,MHSF,Unmodified,0,0.271,0.34146,26.22,0.005,4.98552,2.53,862.91
SQ43A.W.2013,SQ43A.W,2013,1,35.96311483,-118.5244823,MCH,1575,351.32,43.25,-0.1869,0.0483,95,0,0,0,0,5,2002,MHSF,Unmodified,0,0.212,-3.59272,28.24,-0.054,1.05134,4.55,1079.98
SQ43A.W.2014,SQ43A.W,2014,2,35.96311483,-118.5244823,MCH,1575,351.32,43.25,-0.1869,0.0483,95,0,0,0,0,5,2002,MHSF,Unmodified,0,0.195,2.02909,27.88,-0.071,6.67316,4.19,1076.18
SQ43A.W.2015,SQ43A.W,2015,2,35.96311483,-118.5244823,MCH,1575,351.32,43.25,-0.1869,0.0483,95,0,0,0,0,5,2002,MHSF,Unmodified,0,0.191,-0.57915,28.58,-0.075,4.06492,4.89,1016.76
SQ43A.W.2016,SQ43A.W,2016,1,35.96311483,-118.5244823,MCH,1575,351.32,43.25,-0.1869,0.0483,95,0,0,0,0,5,2002,MHSF,Unmodified,0,0.247,-0.50151,28.35,-0.019,4.14255,4.66,871.72
SQ43A.W.2017,SQ43A.W,2017,0,35.96311483,-118.5244823,MCH,1575,351.32,43.25,-0.1869,0.0483,95,0,0,0,0,5,2002,MHSF,Unmodified,0,0.268,-1.92015,27.01857,0.002,2.72391,3.32857,861.37
SQ43A.W.2019,SQ43A.W,2019,0,35.96311483,-118.5244823,MCH,1575,351.32,43.25,-0.1869,0.0483,95,0,0,0,0,5,2002,MHSF,Unmodified,0,0.305,-0.11861,26.04525,0.039,4.52546,2.35525,825.66
SQ43B.C.2010,SQ43B.C,2010,2,35.97207909,-118.5215344,MCH,1481,190.42,39.54,0.5605,0.9421,55,0,0,0,0,5,2002,LSF,Unmodified,0,-0.003,-3.73602,26.12,0.066,1.44505,1.7,697.2
SQ43B.C.2011,SQ43B.C,2011,1,35.97207909,-118.5215344,MCH,1481,190.42,39.54,0.5605,0.9421,55,0,0,0,0,5,2002,LSF,Unmodified,0,0.004,-1.18546,23.96,0.073,3.99561,-0.46,827.3
SQ43B.C.2012,SQ43B.C,2012,2,35.97207909,-118.5215344,MCH,1481,190.42,39.54,0.5605,0.9421,55,0,0,0,0,5,2002,LSF,Unmodified,0,-0.029,0.4239,26.45,0.04,5.60497,2.03,916.13
SQ43B.C.2013,SQ43B.C,2013,1,35.97207909,-118.5215344,MCH,1481,190.42,39.54,0.5605,0.9421,55,0,0,0,0,5,2002,LSF,Unmodified,0,-0.137,-3.38065,28.5,-0.068,1.80042,4.08,1076.84
SQ43B.C.2014,SQ43B.C,2014,2,35.97207909,-118.5215344,MCH,1481,190.42,39.54,0.5605,0.9421,55,0,0,0,0,5,2002,LSF,Unmodified,0,-0.107,2.11441,28.13,-0.038,7.29548,3.71,1167.32
SQ43B.C.2015,SQ43B.C,2015,2,35.97207909,-118.5215344,MCH,1481,190.42,39.54,0.5605,0.9421,55,0,0,0,0,5,2002,LSF,Unmodified,0,-0.161,-0.36428,28.85,-0.092,4.81679,4.43,1121.26
SQ43B.C.2016,SQ43B.C,2016,1,35.97207909,-118.5215344,MCH,1481,190.42,39.54,0.5605,0.9421,55,0,0,0,0,5,2002,LSF,Unmodified,0,-0.042,-0.31268,28.62,0.027,4.86839,4.2,832.02
SQ43B.C.2017,SQ43B.C,2017,0,35.97207909,-118.5215344,MCH,1481,190.42,39.54,0.5605,0.9421,55,0,0,0,0,5,2002,LSF,Unmodified,0,-0.001,-1.64678,27.36876,0.068,3.53429,2.94876,847.57
SQ43B.C.2019,SQ43B.C,2019,0,35.97207909,-118.5215344,MCH,1481,190.42,39.54,0.5605,0.9421,55,0,0,0,0,5,2002,LSF,Unmodified,0,0.046,0.12372,26.36544,0.115,5.30479,1.94544,858.16
SQ43B.E.2010,SQ43B.E,2010,2,35.97204397,-118.5187593,MCH,1470,224.72,43.62,0.1124,0.7516,70,0,0,0,0,5,2002,LSF,Unmodified,0,0.093,-3.57006,26.41,0.087,1.43565,1.77,679.7
SQ43B.E.2011,SQ43B.E,2011,1,35.97204397,-118.5187593,MCH,1470,224.72,43.62,0.1124,0.7516,70,0,0,0,0,5,2002,LSF,Unmodified,0,0.108,-1.16751,24.17,0.102,3.83821,-0.47,811.8
SQ43B.E.2012,SQ43B.E,2012,2,35.97204397,-118.5187593,MCH,1470,224.72,43.62,0.1124,0.7516,70,0,0,0,0,5,2002,LSF,Unmodified,0,0.056,0.43307,26.66,0.05,5.43878,2.02,918.56
SQ43B.E.2013,SQ43B.E,2013,1,35.97204397,-118.5187593,MCH,1470,224.72,43.62,0.1124,0.7516,70,0,0,0,0,5,2002,LSF,Unmodified,0,-0.071,-3.34431,28.7,-0.077,1.6614,4.06,1057.79
SQ43B.E.2014,SQ43B.E,2014,2,35.97204397,-118.5187593,MCH,1470,224.72,43.62,0.1124,0.7516,70,0,0,0,0,5,2002,LSF,Unmodified,0,-0.043,2.11519,28.34,-0.049,7.1209,3.7,1164.9
SQ43B.E.2015,SQ43B.E,2015,2,35.97204397,-118.5187593,MCH,1470,224.72,43.62,0.1124,0.7516,70,0,0,0,0,5,2002,LSF,Unmodified,0,-0.094,-0.31433,29.07,-0.1,4.69138,4.43,1111.42
SQ43B.E.2016,SQ43B.E,2016,1,35.97204397,-118.5187593,MCH,1470,224.72,43.62,0.1124,0.7516,70,0,0,0,0,5,2002,LSF,Unmodified,0,0.053,-0.27833,28.84,0.047,4.72738,4.2,811.48
SQ43B.E.2017,SQ43B.E,2017,0,35.97204397,-118.5187593,MCH,1470,224.72,43.62,0.1124,0.7516,70,0,0,0,0,5,2002,LSF,Unmodified,0,0.092,-1.60331,27.43041,0.086,3.40241,2.79041,847.22
SQ43B.E.2019,SQ43B.E,2019,0,35.97204397,-118.5187593,MCH,1470,224.72,43.62,0.1124,0.7516,70,0,0,0,0,5,2002,LSF,Unmodified,0,0.163,0.16544,26.43858,0.157,5.17115,1.79858,862.96
SQ43B.N.2010,SQ43B.N,2010,2,35.97432891,-118.5214911,MCH,1548,221.36,34.04,0.5571,0.7702,70,0,0,1,1,5,2002,MHSF,Unmodified,0,0.098,-3.40483,25.89,0.082,1.52758,1.6,699.6
SQ43B.N.2011,SQ43B.N,2011,1,35.97432891,-118.5214911,MCH,1548,221.36,34.04,0.5571,0.7702,70,0,0,1,1,5,2002,MHSF,Unmodified,0,0.098,-1.40392,23.74,0.082,3.5285,-0.55,825.6
SQ43B.N.2012,SQ43B.N,2012,2,35.97432891,-118.5214911,MCH,1548,221.36,34.04,0.5571,0.7702,70,0,0,1,1,5,2002,MHSF,Unmodified,0,0.05,0.23031,26.22,0.034,5.16273,1.93,915.57
SQ43B.N.2013,SQ43B.N,2013,1,35.97432891,-118.5214911,MCH,1548,221.36,34.04,0.5571,0.7702,70,0,0,1,1,5,2002,MHSF,Unmodified,0,-0.076,-3.62958,28.28,-0.092,1.30284,3.99,1079.53
SQ43B.N.2014,SQ43B.N,2014,2,35.97432891,-118.5214911,MCH,1548,221.36,34.04,0.5571,0.7702,70,0,0,1,1,5,2002,MHSF,Unmodified,0,-0.046,1.93885,27.91,-0.062,6.87127,3.62,1170.72
SQ43B.N.2015,SQ43B.N,2015,2,35.97432891,-118.5214911,MCH,1548,221.36,34.04,0.5571,0.7702,70,0,0,1,1,5,2002,MHSF,Unmodified,0,-0.104,-0.58087,28.65,-0.12,4.35155,4.36,1109.55
SQ43B.N.2016,SQ43B.N,2016,1,35.97432891,-118.5214911,MCH,1548,221.36,34.04,0.5571,0.7702,70,0,0,1,1,5,2002,MHSF,Unmodified,0,0.048,-0.51944,28.42,0.032,4.41298,4.13,835.08
SQ43B.N.2017,SQ43B.N,2017,0,35.97432891,-118.5214911,MCH,1548,221.36,34.04,0.5571,0.7702,70,0,0,1,1,5,2002,MHSF,Unmodified,0,0.082,-1.88246,27.1096,0.066,3.04995,2.8196,851.43
SQ43B.N.2019,SQ43B.N,2019,0,35.97432891,-118.5214911,MCH,1548,221.36,34.04,0.5571,0.7702,70,0,0,1,1,5,2002,MHSF,Unmodified,0,0.14,-0.08824,26.09296,0.124,4.84418,1.80296,869.67
SQ43B.S.2010,SQ43B.S,2010,2,35.96982927,-118.5215776,PPN,1404,194.15,13.97,-0.0183,0.9214,40,37,5,4,4,102,2002,MHSF,Unmodified,0,0.022,-4.27319,26.73,0.017,1.40743,1.8,744.7
SQ43B.S.2011,SQ43B.S,2011,0,35.96982927,-118.5215776,PPN,1404,194.15,13.97,-0.0183,0.9214,40,37,5,4,4,102,2002,MHSF,Unmodified,0,0.028,-0.90854,24.41,0.023,4.77208,-0.52,874.7
SQ43B.S.2012,SQ43B.S,2012,2,35.96982927,-118.5215776,PPN,1404,194.15,13.97,-0.0183,0.9214,40,37,5,4,4,102,2002,MHSF,Unmodified,0,0.025,0.66947,26.9,0.02,6.35009,1.97,921
SQ43B.S.2013,SQ43B.S,2013,1,35.96982927,-118.5215776,PPN,1404,194.15,13.97,-0.0183,0.9214,40,37,5,4,4,102,2002,MHSF,Unmodified,0,0.031,-3.06573,28.92,0.026,2.61488,3.99,1117.31
SQ43B.S.2014,SQ43B.S,2014,2,35.96982927,-118.5215776,PPN,1404,194.15,13.97,-0.0183,0.9214,40,37,5,4,4,102,2002,MHSF,Unmodified,0,0.079,2.33523,28.57,0.074,8.01584,3.64,1163.58
SQ43B.S.2015,SQ43B.S,2015,2,35.96982927,-118.5215776,PPN,1404,194.15,13.97,-0.0183,0.9214,40,37,5,4,4,102,2002,MHSF,Unmodified,0,0.098,-0.06628,29.31,0.093,5.61433,4.38,1123.58
SQ43B.S.2016,SQ43B.S,2016,1,35.96982927,-118.5215776,PPN,1404,194.15,13.97,-0.0183,0.9214,40,37,5,4,4,102,2002,MHSF,Unmodified,0,0.132,-0.04746,29.06,0.127,5.63315,4.13,876.68
SQ43B.S.2017,SQ43B.S,2017,0,35.96982927,-118.5215776,PPN,1404,194.15,13.97,-0.0183,0.9214,40,37,5,4,4,102,2002,MHSF,Unmodified,0,0.183,-1.35101,27.70648,0.178,4.32961,2.77648,854.8
SQ43B.S.2019,SQ43B.S,2019,0,35.96982927,-118.5215776,PPN,1404,194.15,13.97,-0.0183,0.9214,40,37,5,4,4,102,2002,MHSF,Unmodified,0,0.208,0.39598,26.7155,0.203,6.07659,1.7855,828.52
SQ43B.W.2010,SQ43B.W,2010,2,35.97211415,-118.5243095,MCH,1467,184.17,15.87,0.0726,0.9768,65,0,0,0,0,5,2002,MHSF,Unmodified,0,-0.018,-3.93502,26.55,0.041,1.44161,1.93,674.4
SQ43B.W.2011,SQ43B.W,2011,1,35.97211415,-118.5243095,MCH,1467,184.17,15.87,0.0726,0.9768,65,0,0,0,0,5,2002,MHSF,Unmodified,0,-0.029,-0.99387,24.26,0.03,4.38276,-0.36,811
SQ43B.W.2012,SQ43B.W,2012,2,35.97211415,-118.5243095,MCH,1467,184.17,15.87,0.0726,0.9768,65,0,0,0,0,5,2002,MHSF,Unmodified,0,-0.045,0.60144,26.74,0.014,5.97807,2.12,918.67
SQ43B.W.2013,SQ43B.W,2013,1,35.97211415,-118.5243095,MCH,1467,184.17,15.87,0.0726,0.9768,65,0,0,0,0,5,2002,MHSF,Unmodified,0,-0.14,-3.16793,28.77,-0.081,2.2087,4.15,1058.52
SQ43B.W.2014,SQ43B.W,2014,2,35.97211415,-118.5243095,MCH,1467,184.17,15.87,0.0726,0.9768,65,0,0,0,0,5,2002,MHSF,Unmodified,0,-0.117,2.27704,28.41,-0.058,7.65367,3.79,1166.11
SQ43B.W.2015,SQ43B.W,2015,2,35.97211415,-118.5243095,MCH,1467,184.17,15.87,0.0726,0.9768,65,0,0,0,0,5,2002,MHSF,Unmodified,0,-0.173,-0.18801,29.14,-0.114,5.18862,4.52,1117.61
SQ43B.W.2016,SQ43B.W,2016,1,35.97211415,-118.5243095,MCH,1467,184.17,15.87,0.0726,0.9768,65,0,0,0,0,5,2002,MHSF,Unmodified,0,-0.052,-0.14206,28.89,0.007,5.23457,4.27,810.06
SQ43B.W.2017,SQ43B.W,2017,0,35.97211415,-118.5243095,MCH,1467,184.17,15.87,0.0726,0.9768,65,0,0,0,0,5,2002,MHSF,Unmodified,0,-0.016,-1.44577,27.58965,0.043,3.93087,2.96965,829.8
SQ43B.W.2019,SQ43B.W,2019,0,35.97211415,-118.5243095,MCH,1467,184.17,15.87,0.0726,0.9768,65,0,0,0,0,5,2002,MHSF,Unmodified,0,0.045,0.30954,26.57332,0.104,5.68618,1.95332,836.44
SQ44A.C.2010,SQ44A.C,2010,2,36.16734907,-118.3173987,JPN,2612,78.42,37.89,-0.0557,0.4357,55,12,0.7,0,0,42,2002,MHSF,Unmodified,0,0.014,-5.03826,18.69,-0.013,3.11934,3.21,353.3
SQ44A.C.2011,SQ44A.C,2011,1,36.16734907,-118.3173987,JPN,2612,78.42,37.89,-0.0557,0.4357,55,12,0.7,0,0,42,2002,MHSF,Unmodified,0,0.045,-7.25634,18.53,0.018,0.90126,3.05,341.1
SQ44A.C.2012,SQ44A.C,2012,2,36.16734907,-118.3173987,JPN,2612,78.42,37.89,-0.0557,0.4357,55,12,0.7,0,0,42,2002,MHSF,Unmodified,0,0.062,-5.14138,20.78,0.035,3.01622,5.3,698.78
SQ44A.C.2013,SQ44A.C,2013,1,36.16734907,-118.3173987,JPN,2612,78.42,37.89,-0.0557,0.4357,55,12,0.7,0,0,42,2002,MHSF,Unmodified,0,0.106,-8.70979,23.01,0.079,-0.55219,7.53,813.44
SQ44A.C.2014,SQ44A.C,2014,2,36.16734907,-118.3173987,JPN,2612,78.42,37.89,-0.0557,0.4357,52.5,13.5,1.8,0,0,42,2002,MHSF,Unmodified,0,0.091,-2.81132,22.8,0.064,5.34628,7.32,818.36
SQ44A.C.2015,SQ44A.C,2015,1,36.16734907,-118.3173987,JPN,2612,78.42,37.89,-0.0557,0.4357,50,15,3,0,0,42,2002,MHSF,Unmodified,0,0.084,-6.48147,22.31,0.057,1.67613,6.83,789
SQ44A.C.2016,SQ44A.C,2016,2,36.16734907,-118.3173987,JPN,2612,78.42,37.89,-0.0557,0.4357,50,15,3,0,0,42,2002,MHSF,Unmodified,0,0.086,-6.6115,22.84,0.059,1.5461,7.36,637.06
SQ44A.C.2017,SQ44A.C,2017,0,36.16734907,-118.3173987,JPN,2612,78.42,37.89,-0.0557,0.4357,50,15,3,0,0,42,2002,MHSF,Unmodified,0,0.105,-7.94136,21.76084,0.078,0.21624,6.28085,750.98
SQ44A.C.2019,SQ44A.C,2019,0,36.16734907,-118.3173987,JPN,2612,78.42,37.89,-0.0557,0.4357,50,15,3,0,0,42,2002,MHSF,Unmodified,0,0.132,-6.10344,19.9328,0.105,2.05416,4.4528,711.58
SQ44A.E.2010,SQ44A.E,2010,2,36.16730911,-118.3146166,AGS,2559,36.95,12.88,0.0045,0.2053,9,0,0,0,0,23,2002,LSF,Unmodified,0,-0.24,-5.01922,19.06,-0.048,3.0843,3.44,396.9
SQ44A.E.2011,SQ44A.E,2011,1,36.16730911,-118.3146166,AGS,2559,36.95,12.88,0.0045,0.2053,9,0,0,0,0,23,2002,LSF,Unmodified,0,-0.181,-7.15493,18.8,0.011,0.94859,3.18,392.1
